Key;English;;;;;;;;;;;;;
AIN;아이누;;;;;;;;;;;;;
AIN_ADJ;아이누령;;;;;;;;;;;;;
AIN_absolute_monarchy;아이누모시리;;;;;;;;;;;;;
AIN_conservative;보수주의 파벌;;;;;;;;;;;;;
AIN_liberal;개혁주의 파벌;;;;;;;;;;;;;
AIN_socialist;진보주의 파벌;;;;;;;;;;;;;
AIN_communist;공산주의 파벌;;;;;;;;;;;;;
AIN_reactionary;민족주의 파벌;;;;;;;;;;;;;
AIN_anarcho_liberal;급진주의 파벌;;;;;;;;;;;;;
AIN_fascist;파쇼주의 파벌;;;;;;;;;;;;;
BIM;비마;;;;;;;;;;;;;
BIM_ADJ;비마령;;;;;;;;;;;;;
BMK;말리;;;;;;;;;;;;;
BMK_ADJ;말리령;;;;;;;;;;;;;
CEQ;이쿠아도르;;;;;;;;;;;;;
CEQ_proletarian_dictatorship;킬롬볼라;;;;;;;;;;;;;
CEQ_ADJ;이쿠아도르령;;;;;;;;;;;;;
CEQ_liberal;자유당;;;;;;;;;;;;;
CEQ_conservative;보수당;;;;;;;;;;;;;
CEQ_reactionary;카라무루당;;;;;;;;;;;;;
CEQ_conservative_2;파울리스타당;;;;;;;;;;;;;
CEQ_liberal_2;카리조당;;;;;;;;;;;;;
CEQ_anarcho_liberal;급진당;;;;;;;;;;;;;
CEQ_socialist;사회당;;;;;;;;;;;;;
CEQ_communist;공산당;;;;;;;;;;;;;
CEQ_fascist;파쇼당;;;;;;;;;;;;;
HAL_absolute_monarchy_ADJ;라시드령;;;;;;;;;;;;;
HAL_prussian_constitutionalism_ADJ;라시드령;;;;;;;;;;;;;
HAL_hms_government_ADJ;라시드령;;;;;;;;;;;;;
ISL;이슬람 칼리파국;;;;;;;;;;;;;
ISL_ADJ;이슬람령;;;;;;;;;;;;;
ISL_proletarian_dictatorship;이슬람;;;;;;;;;;;;;
ISL_presidential_dictatorship;이슬람;;;;;;;;;;;;;
ISL_bourgeois_dictatorship;이슬람;;;;;;;;;;;;;
ISL_democracy;이슬람;;;;;;;;;;;;;
ISL_liberal;이슬람 자유주의 파벌;;;;;;;;;;;;;
ISL_conservative;이슬람 보수주의 파벌;;;;;;;;;;;;;
ISL_reactionary;이슬람 근본주의 파벌;;;;;;;;;;;;;
ISL_socialist;사회주의 파벌;;;;;;;;;;;;;
ISL_anarcho_liberals;아나코르자본주의 파벌;;;;;;;;;;;;;
ISL_communist;공산주의 파벌;;;;;;;;;;;;;
ISL_fascist;전사 파벌;;;;;;;;;;;;;
LEO;레온;;;;;;;;;;;;;
LEO_ADJ;레온령;;;;;;;;;;;;;
LEO_conservative;온건당;;;;;;;;;;;;;
LEO_liberal;진보당;;;;;;;;;;;;;
LEO_reactionary;카를리스타 파벌;;;;;;;;;;;;;
LEO_socialist;사회당;;;;;;;;;;;;;
LEO_communist;공산당;;;;;;;;;;;;;
LEO_anarcho_liberal;급진당;;;;;;;;;;;;;
LEO_fascist;팔랑헤당;;;;;;;;;;;;;
LXA_ADJ;란쌍령;;;;;;;;;;;;;
NEJ_absolute_monarchy_ADJ;사우드령;;;;;;;;;;;;;
NEJ_prussian_constitutionalism_ADJ;사우드령;;;;;;;;;;;;;
NEJ_hms_government_ADJ;사우드령;;;;;;;;;;;;;
RGR_fascist_dictatorship;히우 브라부;;;;;;;;;;;;;
SYC;시칠리아;;;;;;;;;;;;;
SYC_ADJ;시칠리아령;;;;;;;;;;;;;
TUR_presidential_dictatorship;터키;;;;;;;;;;;;;
TUR_presidential_dictatorship_ADJ;터키령;;;;;;;;;;;;;
TUR_bourgeois_dictatorship_ADJ;터키령;;;;;;;;;;;;;
TUR_fascist_dictatorship;터키;;;;;;;;;;;;;
USA_democracy;미합중국;;;;;;;;;;;;;
USA_presidential_dictatorship;미합중국;;;;;;;;;;;;;
USA_fascist_dictatorship;미합중국;;;;;;;;;;;;;
ASH_proletarian_dictatorship;가나;;;;;;;;;;;;;
ASH_proletarian_dictatorship_ADJ;가나령;;;;;;;;;;;;;
ASH_fascist_dictatorship;가나;;;;;;;;;;;;;
ASH_fascist_dictatorship_ADJ;가나령;;;;;;;;;;;;;
ASH_bourgeois_dictatorship;가나;;;;;;;;;;;;;
ASH_bourgeois_dictatorship_ADJ;가나령;;;;;;;;;;;;;
ASH_presidential_dictatorship;가나;;;;;;;;;;;;;
ASH_presidential_dictatorship_ADJ;가나령;;;;;;;;;;;;;
ASH_democracy;가나;;;;;;;;;;;;;
ASH_democracy_ADJ;가나령;;;;;;;;;;;;;
