Key;English;;;;;;;;;;;;;
EIC_ADJ;동인도회사령;;;;;;;;;;;;;
UTI;영토 교환;;;;;;;;;;;;;
EVTDESC9990001;최근 정복한 영토를 통치구역에 완전히 통합했습니다.;;;;;;;;;;;;;
EVTDESC9990002;당혹스러운 반란이 우리의 통치를 어지럽혔습니다. 최근 동인도회사를 청산하는 법안이 통과되면서 그들은 이제 우리의 인도를 빼앗으려 합니다.;;;;;;;;;;;;;
EVTDESC9990004;동인도회사가 인도에서 물러나기로 합의했습니다. 인도는 이제 우리의 땅이며 인도 제국의 영광스러운 날이 시작됐습니다.;;;;;;;;;;;;;
EVTDESC9990005;영국 육군은 인도 어느 곳이든 자유로이 이동할 수 있으며, 주주들은 캘커타로 이주했습니다. 동인도회사 만세!;;;;;;;;;;;;;
EVTDESC9990007;캘커타에서 일어난 최근 사건들은 무역과 인도산 상품에 대한 영국의 독과점 문제에 있어서 동인도회사의 왕실에 대한 충성심을 손상시켰습니다. 이를 바로잡으려면 신속한 조치를 취해야 합니다.;;;;;;;;;;;;;
EVTDESC9990008;의회는 우리의 최근 정책 변화에 응당 불쾌해하며 회사를 청산하려는 등 우리의 권리를 침해하려 합니다. 이제 우리의 충성심을 재고해야 할 때입니다.;;;;;;;;;;;;;
EVTDESC9990009;오늘 캘커타에 도착한 배 한척이 영국의 독창성이라는 즐거운 열매를 싣고 있습니다.;;;;;;;;;;;;;
government_of_india_act;신인도통치법;;;;;;;;;;;;;
government_of_india_act_title;신인도통치법;;;;;;;;;;;;;
government_of_india_act_desc;최근 인도에서 일어난 반란은 기업 통치의 구조적 약점과 비효율성을 노출했습니다. 동인도회사를 청산하고 인도를 왕실의 직할통치 하에 두어야 합니다.;;;;;;;;;;;;;
mughal_declaration_eic_title;영국에 대한 성전 선포;;;;;;;;;;;;;
mughal_declaration_eic_desc;무굴 제국은 영국의 지배 하에 놓여 있습니다. 인도의 이슬람교도는 영국에 성전을 선포하려 합니다.;;;;;;;;;;;;;
